start,end,distance,speed limit
4383459456,4383459457,37.558,59.3
4383459456,4383459455,40.343,59.3
4383459457,2989548261,24.902,59.3
4383459457,4383459456,37.558,59.3
4383459458,3114944495,4.151,59.3
4383459458,1974739821,7.831,59.3
4383459459,4429259433,49.606,50.0
4383459459,2019668987,13.09,50.0
4383459460,2019668987,22.118,46.4
4383459605,4383459607,23.111,59.3
4383459605,1729202386,10.632,59.3
4383459607,4383459610,26.714,59.3
4383459607,4383459605,23.111,59.3
4383459610,4383459611,26.991,59.3
4383459610,4383459607,26.714,59.3
4383459611,1729202392,11.539,59.3
4383459611,4383459610,26.991,59.3
4383459613,3760972834,4.812,59.3
4383459613,1729202392,14.741,59.3
4383459613,4429259480,25.767,46.4
4383459630,1984416830,113.299,49.3
4383459631,1984416849,96.535,49.3
4383459632,1984416839,9.042,49.3
4383459635,665074301,18.304,46.4
4383459635,4421582398,16.283,46.4
4383459639,665074299,9.127,46.4
4383459639,4421576983,15.577,46.4
4383459648,1553541191,23.34,46.4
4383459650,1632813393,144.998,46.4
4383459650,4383459651,20.165,46.4
4383459651,4383459652,25.272,46.4
4383459652,1632795328,20.928,46.4
4383459653,1632795281,71.807,46.4
4383459653,4383459654,29.663,46.4
4383459654,1632813385,23.996,46.4
4383459654,4383459653,29.663,46.4
4383459655,1553541133,103.059,59.3
4383459655,2612147261,25.151,46.4
4383459656,1553541478,8.857,59.3
4383459656,1553541260,4.322,59.3
4383459657,1553541478,12.028,59.3
4383459657,4383459658,14.518,59.3
4383459658,4383459659,14.423,59.3
4383459659,4383459655,9.308,59.3
4397280154,1127494236,42.597,49.3
4397280154,1103039600,101.858,59.3
4397305472,2270157522,23.78,46.4
4397305472,426526844,14.887,46.4
4397360554,3669625018,97.601,90.0
4397441528,1737223502,51.138,46.4
4397441528,1737223510,109.18,46.4
4397441528,2990315295,69.279,46.4
4397441529,2990315298,71.614,46.4
4397441529,2990315297,64.019,46.4
4397441530,4421575552,11.921,46.4
4397441530,2990315295,24.509,46.4
4397445653,4448341556,16.995,46.4
4397445653,4397445654,29.506,46.4
4397445654,4397445653,29.506,46.4
4397445654,4397445656,33.992,46.4
4397445655,4448341557,50.884,46.4
4397445655,4448341556,12.724,46.4
4397445656,4397445654,33.992,46.4
4397445656,4397445658,69.999,46.4
4397445657,26069890,19.34,46.4
4397445657,4448341557,19.459,46.4
4397445658,1723026427,38.263,46.4
4397445658,2877167949,55.761,46.4
4397445658,4397445656,69.999,46.4
4398463916,1115665722,19.34,59.3
4398463916,4419481460,44.039,59.3
4398463916,4398463917,9.136,59.3
4398463916,4419481458,133.484,46.4
4398463917,4398463916,9.136,59.3
4398463917,4398463918,46.374,59.3
4398463918,4398463917,46.374,59.3
4398463918,4398463919,52.845,59.3
4398463919,4398463918,52.845,59.3
4398463919,4398463921,22.327,59.3
4398463920,1156735385,39.68,49.3
4398463920,2383000573,26.553,49.3
4398463920,4398463923,45.651,59.3
4398463921,1115665589,66.199,59.3
4398463921,26069976,62.792,59.3
4398463921,4398463919,22.327,59.3
4398463922,4398463923,17.107,59.3
4398463923,4398463922,17.107,59.3
4398463923,4398463925,40.521,59.3
4398463923,4398463920,45.651,59.3
4398463923,4398463926,37.801,59.3
4398463924,4398463926,23.953,59.3
4398463925,4398463923,40.521,59.3
4398463926,4398463924,23.953,59.3
4398463926,4398463929,31.405,59.3
4398463926,4398463923,37.801,59.3
4398463926,4398463928,21.444,59.3
4398463927,4398463928,14.739,59.3
4398463928,4398463927,14.739,59.3
4398463928,4398463930,14.358,59.3
4398463928,4398463926,21.444,59.3
4398463929,4398463926,31.405,59.3
4398463930,4398463928,14.358,59.3
4398474357,4297139843,45.581,46.4
4398474357,2626014465,82.257,46.4
4398474357,4413570299,12.024,46.4
4398474358,4413570298,15.755,46.4
4398474358,4413570300,7.587,46.4
4398474359,4398474360,31.612,46.4
4398474359,4413570298,19.298,46.4
4398474360,4398474361,39.645,46.4
4398474360,4398474359,31.612,46.4
4398474361,4398474362,17.955,46.4
4398474361,4398474360,39.645,46.4
4398474362,4398474363,11.86,46.4
4398474362,4398474361,17.955,46.4
4398474363,4398474364,17.882,46.4
4398474363,4398474362,11.86,46.4
4398474364,4398474366,4.881,46.4
4398474364,4398474363,17.882,46.4
4398474365,4398474368,9.397,46.4
4398474365,4398474367,9.09,46.4
4398474366,4398474367,4.764,46.4
4398474366,4398474364,4.881,46.4
4398474367,4398474365,9.09,46.4
4398474367,4398474366,4.764,46.4
4398474368,4398474369,6.404,46.4
4398474368,4398474365,9.397,46.4
4398474369,4398474370,28.77,46.4
4398474369,4398474368,6.404,46.4
4398474370,4398474369,28.77,46.4
4398474370,4421640952,5.733,46.4
4401045806,4401045808,52.108,46.4
4401045807,1974739977,75.513,49.3
4401045807,4401045808,41.679,46.4
4401045808,4401045806,52.108,46.4
4401045808,4401045809,10.575,46.4
4401045808,4401045807,41.679,46.4
4401045809,4401045808,10.575,46.4
4401049744,4421785312,28.779,46.4
4401049744,8267091928,33.925,46.4
4401049746,8267091934,41.858,46.4
4401049746,4401049747,63.854,46.4
4401049747,4401049746,63.854,46.4
4401049747,4401049748,57.666,46.4
4401049748,4401049747,57.666,46.4
4401049748,4401049749,22.983,46.4
4401049749,4401049748,22.983,46.4
4401049749,8319342050,24.669,46.4
4401049750,8319342050,43.398,46.4
4401049750,4401049751,29.351,46.4
4401049751,4401049750,29.351,46.4
4401049751,8294540613,26.653,46.4
4401175495,4401175496,8.881,46.4
4401175495,1710174661,50.543,46.4
4401175496,924213414,6.395,46.4
4401175496,4401175495,8.881,46.4
4401767318,4401799526,53.661,49.3
4401767329,1678645336,59.903,59.3
4401767329,1373613627,38.527,59.3
4401772724,2627922798,17.869,59.3
4401772732,7922528436,27.69,46.4
4401772732,1373613517,16.787,46.4
4401778785,1307159328,28.845,46.4
4401778785,1307159679,30.889,46.4
4401779200,4401779201,43.801,46.4
4401779201,5371658135,144.363,46.4
4401779201,4448286641,19.401,46.4
4401779201,4401779200,43.801,46.4
4401779261,3356273203,47.281,46.4
4401779261,3356273205,15.329,46.4
4401799526,2384319143,267.31,49.3
4401808638,2042814530,36.061,46.4
4401808638,321706380,30.877,46.4
4401808638,4401808639,25.156,46.4
4401808639,4401808640,9.761,46.4
4401808639,4401808638,25.156,46.4
4401808640,4401808641,41.651,46.4
4401808640,4401808639,9.761,46.4
4401808641,4401808643,7.838,46.4
4401808641,4401808640,41.651,46.4
4401808642,3335294033,28.819,46.4
4401808642,4401808643,11.817,46.4
4401808643,4401808642,11.817,46.4
4401808643,4401808641,7.838,46.4
4401816545,4429332949,10.134,46.4
4401816545,4401816546,14.337,46.4
4401816546,4401816545,14.337,46.4
4401816546,4401816548,10.479,46.4
4401816547,4401816549,5.823,46.4
4401816547,4401816550,8.317,46.4
4401816548,4401816546,10.479,46.4
4401816548,4401816549,5.968,46.4
4401816549,4401816548,5.968,46.4
4401816549,4401816547,5.823,46.4
4401816550,4401816547,8.317,46.4
4401816550,1959271865,11.741,46.4
4407696088,4407696489,9.514,46.4
4407696479,4407696491,11.588,46.4
4407696479,4407696480,10.134,46.4
4407696480,4407696479,10.134,46.4
4407696480,4421640952,5.559,46.4
4407696489,4407696088,9.514,46.4
4407696489,4407696490,5.416,46.4
4407696490,4407696489,5.416,46.4
4407696490,4407696491,10.778,46.4
4407696491,4407696490,10.778,46.4
4407696491,4407696479,11.588,46.4
4407994839,1099409329,91.331,46.4
4407994839,320239330,7.763,46.4
4408088554,1076646190,54.812,46.4
4408088554,1076646408,50.826,46.4
4408103962,4408103963,15.703,46.4
4408103963,4408103962,15.703,46.4
4408103963,4408103964,16.989,46.4
4408103964,4408103963,16.989,46.4
4408103964,4408103965,11.363,46.4
4408103965,4408103964,11.363,46.4
4408103965,4408103966,11.387,46.4
4408103966,4408103965,11.387,46.4
4408103966,4408103968,24.346,46.4
4408103968,4408103966,24.346,46.4
4408103968,4408103971,21.069,46.4
4408103971,4408103968,21.069,46.4
4408103971,4408103973,18.723,46.4
4408103973,4408103971,18.723,46.4
4408103973,4408103975,18.176,46.4
4408103975,4408103973,18.176,46.4
4408103975,4408103976,19.368,46.4
4408103976,4408103975,19.368,46.4
4408103976,4408103978,20.499,46.4
4408103978,4408103976,20.499,46.4
4408103978,4408103979,24.046,46.4
4408103979,4408103978,24.046,46.4
4408103979,4408103980,14.463,46.4
4408103980,4408103979,14.463,46.4
4408103980,4408103981,12.979,46.4
4408103981,4408103980,12.979,46.4
4408103981,1710174514,26.478,46.4
4408119984,1200097540,36.879,46.4
4408308954,2989530335,65.31,46.4
4408308954,3375878034,66.766,46.4
4408308965,2989530356,4.252,46.4
4408308965,2989530352,9.206,46.4
4408338102,1307159679,12.188,46.4
4408338102,4408338104,13.802,46.4
4408338104,4408338102,13.802,46.4
4408364459,1151193557,28.677,59.3
4408364459,2001841754,29.213,59.3
4408377473,4408377476,46.742,46.4
4408377473,8209698426,37.878,46.4
4408377473,8209698430,12.444,46.4
4408377474,4408377477,50.486,46.4
4408377474,8209698429,13.843,46.4
4408377475,4408377476,41.462,46.4
4408377475,8209698427,59.037,46.4
4408377475,8209698426,45.395,46.4
4408377476,4408377473,46.742,46.4
4408377476,4408377475,41.462,46.4
4408377476,4408377477,40.429,46.4
4408377476,8209698428,57.973,46.4
4408377477,4408377474,50.486,46.4
4408377477,4408377478,57.37,46.4
4408377477,4408377476,40.429,46.4
4408377478,2989530405,25.293,50.0
4408377478,8209698427,78.952,50.0
4408377478,4408377477,57.37,46.4
4408412729,331638816,50.471,49.3
4408412729,321706377,19.923,49.3
4408418532,418575664,64.142,49.3
4408418532,6437941620,66.009,49.3
4408418535,418575664,78.295,46.4
4408418535,2410267285,37.855,46.4
4408418539,2410267285,64.231,46.4
4408418539,4421520454,43.854,46.4
4409173726,2905602260,261.167,49.3
4409181312,1736375421,30.397,46.4
4409181312,1070862912,52.802,46.4
4409185710,4409185711,57.892,46.4
4409185710,4656565993,18.688,46.4
4409185710,4409185712,83.509,46.4
4409185711,4409185710,57.892,46.4
4409185711,8319454404,81.972,46.4
4409185712,4409185713,34.673,46.4
4409185712,4641463025,62.878,46.4
4409185712,4409185710,83.509,46.4
4409185712,8319454404,62.992,46.4
4409185713,4409185712,34.673,46.4
4409185713,2773047934,28.931,46.4
4409398539,3375919308,43.77,49.3
4409398539,1747621158,45.421,49.3
4409398542,1747621164,124.341,49.3
4409398542,1747621162,137.495,49.3
4409398543,1747621166,46.552,49.3
4409398543,1747621164,62.407,49.3
4409398544,1747621167,36.094,49.3
4409398544,1747621166,34.429,49.3
4409465924,4421631877,23.655,46.4
4409465924,3227769372,17.369,46.4
4412657217,2348039069,19.6,49.3
4412657217,321706139,15.306,49.3
4412657220,4421637911,17.023,49.3
4412657220,321706140,13.322,49.3
4413389098,7537285774,18.719,49.3
4413389786,315310715,111.67,50.0
4413389787,4413395063,48.229,50.0
4413391638,426882052,62.326,49.3
4413391638,3300116775,66.35,49.3
4413391639,3300116785,48.764,49.3
4413391639,426882058,39.982,49.3
4413391640,1072288289,22.725,49.3
4413391641,4413395058,33.53,49.3
4413391642,4413391641,52.288,49.3
4413391643,4413391644,58.628,49.3
4413391644,4413492946,32.368,49.3
4413391645,3658605325,90.721,49.3
4413391646,1072287914,43.242,49.3
4413391647,1072288053,61.893,49.3
4413391648,1072288242,57.316,49.3
4413391674,1122468023,152.967,50.0
4413395056,4413395057,64.16,49.3
4413395057,1072288026,59.296,49.3
4413395058,1072288457,23.889,49.3
4413395061,426882048,73.969,50.0
4413395061,4679610782,14.892,50.0
4413395062,4413389786,48.623,50.0
4413395063,418760277,57.964,50.0
4413395071,26069969,55.075,50.0
4413395072,26069971,85.477,50.0
4413395073,4419481458,60.639,49.3
4413395074,1099409209,80.882,50.0
4413395075,431174272,98.78,50.0
4413397676,3752313958,40.25,50.0
4413397676,4413410443,31.23,50.0
4413397678,318556929,68.336,90.0
4413397679,3752313959,42.857,50.0
4413397679,3752313960,114.324,50.0
4413397682,3752313960,7.074,50.0
4413397682,3752313962,19.42,50.0
4413398105,1964054315,25.179,46.4
4413398105,1964054314,4.265,46.4
4413398106,1307159381,48.332,46.4
4413398106,1151731404,5.506,46.4
4413398107,1307159486,34.423,59.3
4413398107,4413398109,44.966,59.3
4413398109,4413398107,44.966,59.3
4413398109,4583782799,24.131,59.3
4413398109,4583782798,9.303,59.3
4413398110,1747629982,7.934,46.4
4413398110,1747629981,12.751,46.4
4413406769,2383000492,41.909,49.3
4413406770,3331477043,36.782,49.3
4413406771,4413406769,87.827,49.3
4413406772,1677073453,24.152,40.0
4413406773,2141148645,12.586,49.3
4413406774,4413406773,9.123,49.3
4413406775,3331477042,88.636,50.0
4413406776,4413406777,101.736,50.0
4413406777,1676981034,48.237,50.0
4413407088,1553423797,27.465,46.4
4413407088,1097077217,6.942,46.4
4413408589,1737163518,50.393,46.4
4413408589,1076646191,22.596,46.4
4413408589,4413408593,105.503,59.3
4413408590,4413408591,40.728,59.3
4413408590,8540463858,42.7,59.3
4413408591,4413408592,35.674,59.3
4413408591,4413408590,40.728,59.3
4413408592,4413408594,53.451,59.3
4413408592,4413408591,35.674,59.3
4413408593,4413408589,105.503,59.3
4413408594,4413408595,23.805,59.3
4413408594,4413408592,53.451,59.3
4413408594,1953248213,19.594,46.4
4413408595,4413408594,23.805,59.3
4413408596,1953248216,17.814,46.4
4413408596,1953248213,13.579,46.4
4413408597,1097077019,45.718,46.4
4413408597,1097077242,13.816,46.4
4413408597,4413408604,64.518,59.3
4413408598,1097077242,1.76,46.4
4413408598,4413408602,75.059,46.4
4413408599,4413408601,37.509,59.3
4413408599,2348038996,13.41,49.3
4413408599,1076646250,28.949,49.3
4413408601,4413408607,41.45,59.3
4413408601,4413408599,37.509,59.3
4413408602,4413408598,75.059,46.4
4413408602,1097076899,26.23,46.4
4413408604,4413408597,64.518,59.3
4413408607,4413408601,41.45,59.3
4413408608,1076646478,101.004,49.3
4413408608,1076646216,14.675,49.3
4413410438,426882047,70.191,50.0
4413410438,2135545025,64.381,50.0
4413410439,1156712420,48.202,50.0
4413410439,4418950191,23.165,50.0
4413410440,4429500129,51.815,90.0
4413410442,4418877051,10.482,50.0
4413410442,3752313958,16.953,50.0
4413410443,4413397676,31.23,50.0
4413410443,3752313959,23.241,50.0
4413414741,415647759,28.678,49.3
4413414741,3907958453,27.939,49.3
4413415503,1151193291,14.627,49.3
4413415503,322800776,14.575,49.3
4413415504,1151193614,46.938,49.3
4413415504,1151193291,30.851,49.3
4413418086,426882051,66.299,49.3
4413418086,3658605332,95.949,49.3
4413418087,4413484917,23.599,49.3
4413418087,3300116767,68.61,49.3
4413418088,7940721969,41.063,50.0
4413418088,4413484919,13.99,46.4
4413422764,698993616,22.422,50.0
4413422765,426882050,7.384,50.0
4413423188,4413425090,81.114,49.3
4413424721,3597807329,44.774,50.0
4413424722,4413424724,30.15,50.0
4413424723,4413424721,35.304,50.0
4413424724,698992143,26.804,50.0
4413425089,3331492144,160.103,49.3
4413425090,4413425091,54.23,49.3
4413425091,1168830271,24.607,49.3
4413425092,3331492142,126.302,49.3
4413425093,4413425095,17.245,49.3
4413425094,4413425092,46.318,49.3
4413425095,431540545,41.255,49.3
4413425096,4413425094,19.733,49.3
4413425097,3356050892,17.737,49.3
4413427360,4382957835,6.251,59.3
4413427361,7765131732,142.153,50.0
4413427362,1151193145,24.663,50.0
4413427363,4419515357,20.854,49.3
4413433966,1964054278,38.048,49.3
4413433966,5371658194,2.948,49.3
4413433967,3333307677,40.572,49.3
4413433967,5371658145,48.07,49.3
4413435823,4413435824,68.989,50.0
4413435823,1072288177,68.647,50.0
4413435824,4382889553,115.537,50.0
4413435824,4413435823,68.989,50.0
4413435825,1072288394,94.426,49.3
4413436676,3357222492,24.528,49.3
4413436677,26059369,19.568,49.3
4413436678,4413436677,44.145,49.3
4413436679,4413436681,19.751,49.3
4413436680,423743083,6.904,49.3
4413436681,4413436683,11.811,49.3
4413436682,4413436680,16.027,49.3
4413436683,3357222510,8.751,49.3
4413436684,4413436685,9.296,49.3
4413436685,3357222509,13.027,49.3
4413436686,1984416731,12.584,49.3
4413436687,3357222508,13.068,49.3
4413436688,418281215,30.561,49.3
4413436994,2135551771,92.308,49.3
4413441089,3357222507,30.548,49.3
4413441090,418281216,14.182,49.3
4413441091,4413441090,9.645,49.3
4413441092,3357222504,13.942,49.3
4413441093,4413441094,13.671,49.3
4413441094,3357222501,15.403,49.3
4413446522,4382889554,58.974,50.0
4413446522,418575660,35.62,50.0
4413446523,1156712785,195.883,90.0
4413446524,2135600735,256.181,49.3
4413446524,2135600744,97.44,49.3
4413447856,2945111697,17.138,50.0
4413447856,60076966,12.195,50.0
4413450839,4429427767,33.978,49.3
4413452837,3357222488,19.32,49.3
4413452838,1986413770,10.471,49.3
4413452839,1084306555,17.082,49.3
4413452840,4413452841,37.606,49.3
4413452841,3357222489,31.393,49.3
4413452842,4413452847,23.042,49.3
4413452843,423743084,77.299,49.3
4413452844,1986413805,64.451,49.3
4413452845,1076646414,121.75,49.3
4413452846,26059368,31.899,49.3
4413452847,4413452846,22.288,49.3
4413453015,1370835712,15.824,49.3
4413453015,1370835710,15.962,49.3
4413453016,2627922765,33.433,49.3
4413453016,2627922769,33.718,49.3
4413453017,4451772824,24.912,49.3
4413453017,2772961385,67.64,49.3
4413453255,3752313949,34.474,50.0
4413453255,3752313950,21.748,50.0
4413454756,1779179564,21.302,49.3
4413454756,1941922182,65.233,49.3
4413454891,420113630,56.852,49.3
4413454891,420113625,11.436,49.3
4413454892,4383459447,49.624,49.3
4413454892,4413558493,23.979,49.3
4413455808,1859239341,24.482,59.3
4413455808,4413455809,8.744,59.3
4413455809,4413455808,8.744,59.3
4413455809,4413455810,7.602,59.3
4413455810,4413455809,7.602,59.3
4413455810,4413455811,14.849,59.3
4413455811,4413455810,14.849,59.3
4413455811,4413455812,13.835,59.3
4413455812,4413455811,13.835,59.3
4413455812,4413455813,7.51,59.3
4413455813,4413455812,7.51,59.3
4413455813,4413455814,12.721,59.3
4413455814,321706338,102.103,50.0
4413455814,321706339,11.875,50.0
4413455814,4413455813,12.721,59.3
4413455816,1095053276,17.419,46.4
4413455816,1095053819,18.914,46.4
4413459998,1919128607,109.641,49.3
4413459999,1919128610,43.843,49.3
4413460000,1076646143,38.921,49.3
4413460001,4413461768,30.244,49.3
4413461768,429592655,9.681,49.3
4413461769,1514959457,101.377,49.3
4413461770,318919601,32.322,49.3
4413461771,3226679876,30.682,49.3
4413461772,1983226963,13.442,49.3
4413461773,1984416727,10.692,49.3
4413461774,318919602,15.346,49.3
4413462416,1079387373,12.925,49.3
4413463294,429592657,75.948,49.3
4413463295,59840899,46.407,100.0
4413464667,4413464669,86.477,49.3
4413464669,4413464670,51.66,49.3
4413464670,1076646308,121.212,49.3
4413464671,4429488091,96.235,49.3
4413471973,1968971795,57.552,49.3
4413471973,6253591705,7.665,49.3
4413471974,1151193812,14.814,49.3
4413471974,1084306560,15.137,49.3
4413477034,4413477035,65.533,50.0
4413477035,4413477036,48.191,50.0
4413477036,3335288914,39.078,50.0
4413477037,1188790170,37.472,50.0
4413477038,3335279422,11.292,50.0
4413477039,3335288915,29.376,50.0
4413477040,3335279444,22.665,50.0
4413477041,3311848926,40.887,50.0
4413481147,3597805292,28.509,59.3
4413481147,4421598181,9.901,59.3
4413481149,3597807326,87.286,59.3
4413481149,4413481150,8.42,59.3
4413481150,4413481149,8.42,59.3
4413481150,3597807328,37.968,59.3
4413483376,4413483377,10.203,46.4
4413483376,3724528909,13.5,46.4
4413483377,4413483378,16.046,46.4
4413483377,4413483376,10.203,46.4
4413483378,4413483379,16.296,46.4
4413483378,4413483377,16.046,46.4
4413483379,4413483380,24.059,46.4
4413483379,4413483378,16.296,46.4
4413483380,4413483379,24.059,46.4
4413483381,3724528894,11.104,46.4
4413483381,4413483382,19.343,46.4
4413483382,4413483381,19.343,46.4
4413483382,4413483383,14.966,46.4
4413483383,4413483382,14.966,46.4
4413483383,4413483384,6.905,46.4
4413483384,4413483383,6.905,46.4
4413483384,4413483385,13.985,46.4
4413483385,4413483384,13.985,46.4
4413483385,4413483386,21.624,46.4
4413483386,4413483385,21.624,46.4
4413483386,4413483387,17.954,46.4
4413483387,4413483386,17.954,46.4
4413483387,4413483388,10.653,46.4
4413483388,4413483387,10.653,46.4
4413483388,3356273197,17.999,46.4
4413483718,4419531196,46.854,50.0
4413483718,2078334495,34.89,50.0
4413483719,4419531217,21.826,50.0
4413483719,4419531198,19.587,50.0
4413483720,4419531261,58.281,50.0
4413483720,4419531217,18.636,50.0
4413483775,400886738,41.688,49.3
4413483776,4413483775,42.509,49.3
4413483777,1747621148,20.371,49.3
4413483778,400886734,69.691,49.3
4413483779,400886727,28.444,49.3
4413483780,4413483779,21.151,49.3
4413484893,4382889498,24.593,46.4
4413484893,4382889497,50.99,46.4
4413484893,4413484894,15.24,46.4
4413484894,4413484895,8.121,46.4
4413484894,4413484893,15.24,46.4
4413484895,4413484896,7.642,46.4
4413484895,4413484894,8.121,46.4
4413484896,4413484899,38.959,46.4
4413484896,4413484895,7.642,46.4
4413484898,4413484901,29.844,46.4
4413484899,3300116768,83.635,46.4
4413484899,4382889497,24.535,46.4
4413484899,4413484896,38.959,46.4
4413484901,4413484911,38.978,46.4
4413484901,4413484898,29.844,46.4
4413484901,4413484902,5.342,46.4
4413484902,4413484901,5.342,46.4
4413484902,4413484903,24.63,46.4
4413484903,4413484902,24.63,46.4
4413484903,4413484908,32.301,46.4
4413484908,3300116769,74.933,50.0
4413484908,4413484903,32.301,46.4
4413484911,426882051,47.099,46.4
4413484911,4413484901,38.978,46.4
4413484916,4413484917,54.241,46.4
4413484917,3658605345,53.268,49.3
4413484917,4413418087,23.599,49.3
4413484917,4413484916,54.241,46.4
4413484918,4413484921,42.647,46.4
4413484918,4413484919,12.456,46.4
4413484919,4413484918,12.456,46.4
4413484919,4413418088,13.99,46.4
4413484921,4413484918,42.647,46.4
4413486521,1737163495,85.612,46.4
4413486521,1070862803,20.032,49.3
4413486521,1553457196,28.185,49.3
4413486523,1070863055,45.515,49.3
4413486523,1070862803,52.903,49.3
4413486524,1553460864,33.859,46.4
4413486524,1553460866,37.972,46.4
4413487295,3658605340,56.567,46.4
4413487295,4413487296,6.537,46.4
4413487296,4413487295,6.537,46.4
4413487296,4413487297,8.197,46.4
4413487297,4413487296,8.197,46.4
4413487297,4413487298,11.726,46.4
4413487298,4413487297,11.726,46.4
4413487298,4413487301,9.763,46.4
4413487300,4413487301,4.674,46.4
4413487300,4413487306,40.742,46.4
4413487301,4413487298,9.763,46.4
4413487301,4413487308,19.021,46.4
4413487301,4413487300,4.674,46.4
4413487306,3658605325,269.283,46.4
4413487306,3444556768,95.123,46.4
4413487306,4413487300,40.742,46.4
4413487307,4413487311,8.002,46.4
4413487308,4413487309,5.19,46.4
4413487308,4413487301,19.021,46.4
4413487309,4413487312,12.63,46.4
4413487309,4413487308,5.19,46.4
4413487310,4413487311,4.233,46.4
4413487310,4413487312,11.766,46.4
4413487311,4413487310,4.233,46.4
4413487311,4413487307,8.002,46.4
4413487311,4413487313,7.071,46.4
4413487312,4413487310,11.766,46.4
4413487312,4413487309,12.63,46.4
4413487313,4413487311,7.071,46.4
4413487313,4413487314,5.955,46.4
4413487314,4413487313,5.955,46.4
4413487314,4413487315,9.756,46.4
4413487315,4413487314,9.756,46.4
4413487315,4413487316,8.453,46.4
4413487316,4413487315,8.453,46.4
4413487316,4413487317,7.633,46.4
4413487317,4413487316,7.633,46.4
4413487317,4413495160,6.905,46.4
4413487318,4413487320,6.082,46.4
4413487318,4413495162,10.733,46.4
4413487319,4413487322,17.296,46.4
4413487319,698992402,14.327,46.4
4413487320,4413487318,6.082,46.4
4413487320,4413487321,12.508,46.4
4413487321,4413487320,12.508,46.4
4413487321,4413487323,10.732,46.4
4413487322,4413487325,20.851,46.4
4413487322,4413487319,17.296,46.4
4413487323,4413487321,10.732,46.4
4413487323,4413487324,11.615,46.4
4413487324,4413487323,11.615,46.4
4413487324,4413487326,9.944,46.4
4413487325,4413487328,20.901,46.4
4413487325,4413487322,20.851,46.4
4413487326,4413487324,9.944,46.4
4413487326,4413487327,8.2,46.4
4413487327,4413487326,8.2,46.4
4413487327,4413487329,16.692,46.4
4413487328,4413487330,14.701,46.4
4413487328,4413487325,20.901,46.4
4413487329,4413487327,16.692,46.4
4413487329,4413487332,16.713,46.4
4413487330,4413487331,10.033,46.4
4413487330,4413487328,14.701,46.4
4413487331,4413487334,10.903,46.4
4413487331,4413487330,10.033,46.4
4413487332,4413487329,16.713,46.4
4413487332,4413487333,6.25,46.4
4413487333,4413487332,6.25,46.4
4413487333,4413487335,8.066,46.4
4413487334,4413487338,26.08,46.4
4413487334,4413487331,10.903,46.4
4413487335,4413487333,8.066,46.4
4413487335,4413487336,9.886,46.4
4413487336,4413487335,9.886,46.4
4413487336,4413487337,8.041,46.4
4413487337,4413487336,8.041,46.4
4413487337,4413487339,8.634,46.4
4413487338,4413487339,7.618,46.4
4413487338,4413487334,26.08,46.4
4413487339,4413487338,7.618,46.4
4413487339,4413487337,8.634,46.4
4413487339,4413487340,29.619,46.4
4413487340,4413487339,29.619,46.4
4413487340,4413487341,5.777,46.4
4413487341,3957795354,138.914,49.3
4413487341,4413487340,5.777,46.4
4413487342,4413487343,3.349,46.4
4413487343,4413487342,3.349,46.4
4413487343,4413487344,5.21,46.4
4413487344,4413487343,5.21,46.4
4413487344,4413487345,10.968,46.4
4413487345,4413487344,10.968,46.4
4413487345,4413487346,32.063,46.4
4413487346,4413487345,32.063,46.4
4413487346,4379218899,7.719,46.4
4413487348,4413487352,122.639,46.4
4413487349,1072288402,82.307,50.0
4413487349,1087926824,61.853,46.4
4413487352,4379218900,23.958,59.3
4413487352,1087926849,19.24,59.3
4413487352,4413487348,122.639,46.4
4413489050,1724126488,26.128,50.0
4413490712,4413490714,58.787,50.0
4413490713,3335279440,32.832,50.0
4413490714,316451911,20.594,50.0
4413490715,4413490713,47.92,50.0
4413490716,2909025604,70.319,50.0
4413492925,3300116777,13.274,46.4
4413492925,4382889543,24.557,46.4
4413492939,4413492944,48.797,46.4
4413492940,4382889531,12.285,49.3
4413492940,4382889542,33.057,49.3
4413492940,4413492941,22.345,46.4
4413492941,4413492942,20.102,46.4
4413492941,4413492940,22.345,46.4
4413492942,4413492943,14.124,46.4
4413492942,4413492941,20.102,46.4
4413492943,4413492944,15.19,46.4
4413492943,4413492942,14.124,46.4
4413492944,4413492939,48.797,46.4
4413492944,4413492945,9.461,46.4
4413492944,4413492943,15.19,46.4
4413492945,4413492944,9.461,46.4
4413492946,3300116788,76.805,49.3
4413492946,4413492947,6.333,30.0
4413492947,4413492951,86.732,30.0
4413492947,4413492946,6.333,30.0
4413492948,4413492950,49.278,30.0
4413492948,4413492951,97.329,30.0
4413492948,4583490558,53.401,30.0
4413492950,2136831330,70.097,59.3
4413492950,2136831326,46.21,59.3
4413492950,4413492948,49.278,30.0
4413492951,4413492952,60.291,30.0
4413492951,4413492948,97.329,30.0
4413492951,4413492947,86.732,30.0
4413492952,418760278,57.622,59.3
4413492952,2136831330,27.057,59.3
4413492952,4413492951,60.291,30.0
4413495160,4413487317,6.905,46.4
4413495160,4413495161,7.742,46.4
4413495161,4413495160,7.742,46.4
4413495161,4413495162,13.749,46.4
4413495162,4413495161,13.749,46.4
4413495162,4413487318,10.733,46.4
4413496296,3724530208,42.304,50.0
4413496296,1371541807,23.041,50.0
4413497530,2135551768,26.5,46.4
4413497530,4413497532,44.635,46.4
4413497532,4413497530,44.635,46.4
4413497532,4413497533,52.78,46.4
4413497533,4413497532,52.78,46.4
4413497533,4413497534,12.431,46.4
4413497534,2135622483,11.376,59.3
